depto,mupio,sector,c02b01,c02b02a,c02b02b
1,31,21,2.0,4.0,2.0
1,31,21,1.0,,
1,31,21,,400.0,1.0
1,31,58,1.0,,
1,31,58,1.0,,
1,31,58,2.0,5.0,2.0
1,31,58,2.0,8.0,2.0
1,31,58,2.0,20.0,2.0
1,31,58,2.0,3.0,2.0
1,31,58,2.0,4.0,2.0
1,31,58,1.0,,
1,31,58,1.0,,
1,31,58,2.0,2.0,2.0
1,31,58,2.0,2.0,2.0
1,31,58,2.0,20.0,2.0
1,31,58,1.0,,
1,31,58,2.0,2.0,2.0
1,31,58,2.0,20.0,2.0
1,31,58,2.0,5.0,2.0
1,31,58,2.0,2.0,2.0
1,31,58,2.0,5.0,2.0
1,31,58,1.0,,
1,31,58,2.0,5.0,2.0
1,31,58,2.0,5.0,2.0
1,31,58,2.0,18.0,2.0
1,31,58,1.0,,
1,31,58,1.0,,
1,31,58,,9999.0,9.0
1,31,100,2.0,1.0,2.0
1,31,100,2.0,1.0,2.0
1,31,100,2.0,1.0,2.0
1,31,100,2.0,20.0,2.0
1,31,100,2.0,22.0,2.0
1,31,100,2.0,12.0,2.0
1,31,100,2.0,12.0,2.0
1,31,100,2.0,9999.0,9.0
1,31,100,2.0,1.0,2.0
1,31,100,1.0,800.0,1.0
1,31,100,2.0,3.0,3.0
1,31,100,2.0,10.0,2.0
1,31,100,1.0,3.0,3.0
1,31,100,2.0,2.0,2.0
1,31,100,2.0,2.0,2.0
1,31,100,1.0,10.0,1.0
1,31,100,2.0,10.0,1.0
1,31,100,2.0,4.0,1.0
1,31,100,1.0,1.0,2.0
1,31,100,1.0,1.0,2.0
1,31,100,2.0,1.0,2.0
1,31,100,2.0,10.0,2.0
1,31,100,2.0,9999.0,9.0
1,31,100,2.0,9999.0,9.0
1,31,100,,26.0,2.0
1,31,107,1.0,4.0,3.0
1,31,107,1.0,4.0,3.0
1,31,107,1.0,4.0,3.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,20.0,2.0
1,31,107,2.0,20.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,1.0,2.0
1,31,107,2.0,1.0,2.0
1,31,107,2.0,1.0,2.0
1,31,107,2.0,1.0,2.0
1,31,107,1.0,4.0,3.0
1,31,107,2.0,9.0,2.0
1,31,107,2.0,9999.0,9.0
1,31,107,2.0,9999.0,9.0
1,31,107,1.0,25.0,2.0
1,31,121,1.0,,
1,31,121,1.0,,
1,31,121,2.0,23.0,2.0
1,31,121,2.0,3.0,2.0
1,31,121,2.0,55.0,2.0
1,31,121,2.0,55.0,2.0
1,31,121,1.0,5.0,2.0
1,31,121,2.0,2.0,2.0
1,31,121,1.0,2.0,3.0
1,31,121,1.0,5.0,2.0
1,31,121,1.0,3.0,2.0
1,31,121,2.0,23.0,2.0
1,31,121,1.0,5.0,3.0
1,31,121,2.0,23.0,2.0
1,31,121,2.0,23.0,2.0
1,31,121,2.0,23.0,2.0
1,31,121,2.0,23.0,2.0
1,31,121,2.0,23.0,2.0
1,31,121,1.0,,
1,31,121,2.0,3.0,2.0
1,31,121,2.0,55.0,2.0
1,31,121,1.0,23.0,2.0
1,31,121,1.0,,
1,31,121,1.0,,
1,31,121,,5.0,1.0
1,31,141,2.0,1.0,2.0
1,31,141,2.0,1.0,2.0
1,31,141,2.0,1.0,2.0
1,31,141,2.0,15.0,2.0
1,31,141,2.0,18.0,2.0
1,31,141,1.0,10.0,3.0
1,31,141,1.0,10.0,3.0
1,31,141,2.0,9999.0,9.0
1,31,141,2.0,1.0,2.0
1,31,141,2.0,10.0,3.0
1,31,141,1.0,10.0,3.0
1,31,141,2.0,18.0,2.0
1,31,141,1.0,1.0,3.0
1,31,141,2.0,14.0,2.0
1,31,141,2.0,14.0,2.0
1,31,141,2.0,1.0,2.0
1,31,141,1.0,1.0,2.0
1,31,141,1.0,1.0,2.0
1,31,141,2.0,500.0,1.0
1,31,141,2.0,500.0,1.0
1,31,141,2.0,1.0,2.0
1,31,141,2.0,18.0,2.0
1,31,141,2.0,9999.0,9.0
1,31,141,2.0,9999.0,9.0
1,31,141,,,
1,31,143,2.0,6.0,3.0
1,31,143,2.0,6.0,3.0
1,31,143,2.0,6.0,3.0
1,31,143,2.0,22.0,2.0
1,31,143,2.0,22.0,2.0
1,31,143,2.0,10.0,2.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,9999.0,9.0
1,31,143,1.0,500.0,1.0
1,31,143,1.0,500.0,1.0
1,31,143,2.0,9999.0,9.0
1,31,143,2.0,12.0,2.0
1,31,143,2.0,6.0,3.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,1.0,3.0
1,31,143,2.0,1.0,2.0
1,31,143,2.0,2.0,3.0
1,31,143,2.0,12.0,2.0
1,31,143,2.0,9999.0,9.0
1,31,143,2.0,9999.0,9.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,2.0,35.0,2.0
1,33,1,2.0,35.0,2.0
1,33,1,2.0,35.0,2.0
1,33,1,1.0,200.0,1.0
1,33,1,1.0,40.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,1.0,1.0
1,33,1,2.0,16.0,2.0
1,33,1,2.0,16.0,2.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,1.0,100.0,1.0
1,33,1,2.0,35.0,2.0
1,33,1,2.0,400.0,1.0
1,33,1,1.0,400.0,1.0
1,33,1,,500.0,1.0
1,33,12,2.0,26.0,2.0
1,33,12,1.0,100.0,1.0
1,33,12,2.0,35.0,2.0
1,33,12,2.0,6.0,2.0
1,33,12,2.0,55.0,2.0
1,33,12,2.0,55.0,2.0
1,33,12,2.0,55.0,2.0
1,33,12,2.0,8.0,2.0
1,33,12,2.0,3.0,2.0
1,33,12,2.0,8.0,2.0
1,33,12,2.0,8.0,2.0
1,33,12,2.0,8.0,2.0
1,33,12,2.0,6.0,2.0
1,33,12,2.0,55.0,2.0
1,33,12,2.0,20.0,2.0
1,33,12,2.0,35.0,2.0
1,33,12,2.0,35.0,2.0
1,33,12,2.0,35.0,2.0
1,33,12,1.0,35.0,2.0
1,33,12,2.0,35.0,2.0
1,33,12,2.0,35.0,2.0
1,33,12,2.0,35.0,2.0
1,33,12,1.0,1.0,2.0
1,33,12,1.0,5.0,3.0
1,33,12,,9999.0,9.0
1,36,67,2.0,1.0,2.0
1,36,67,2.0,1.0,2.0
1,36,67,2.0,1.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,10.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,1.0,,
1,36,67,2.0,3.0,2.0
1,36,67,1.0,,
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,1.0,,
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,4.0,2.0
1,36,67,2.0,9999.0,9.0
1,36,67,,,
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,2.0,25.0,1.0
1,36,107,2.0,5.0,1.0
1,36,107,2.0,5.0,1.0
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,2.0,5.0,1.0
1,36,107,1.0,,
1,36,107,2.0,5.0,1.0
1,36,107,2.0,5.0,1.0
1,36,107,1.0,,
1,36,107,2.0,5.0,1.0
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,2.0,5.0,1.0
1,36,107,2.0,5.0,1.0
1,36,107,1.0,,
1,36,107,1.0,,
1,36,107,,9999.0,9.0
1,36,235,1.0,,
1,36,235,1.0,,
1,36,235,1.0,,
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,25.0,2.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,1.0,,
1,36,235,1.0,,
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,1.0,,
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,2.0,9999.0,9.0
1,36,235,,9999.0,9.0
1,37,19,1.0,7.0,1.0
1,37,19,1.0,,
1,37,19,2.0,7.0,1.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,1.0,7.0,1.0
1,37,19,2.0,9999.0,9.0
1,37,19,1.0,7.0,1.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,2.0,9999.0,9.0
1,37,19,1.0,7.0,1.0
1,37,19,1.0,7.0,1.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,2,1.0,3.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,7,2.0,5.0,2.0
2,5,15,1.0,100.0,1.0
2,5,15,1.0,150.0,1.0
2,5,15,2.0,4.0,2.0
2,5,15,1.0,110.0,1.0
2,5,15,2.0,30.0,2.0
2,5,15,2.0,30.0,2.0
2,5,15,2.0,4.0,2.0
2,5,15,2.0,14.0,2.0
2,5,15,1.0,200.0,1.0
2,5,15,1.0,200.0,1.0
2,5,15,1.0,200.0,1.0
2,5,15,2.0,4.0,2.0
2,5,15,1.0,100.0,1.0
2,5,15,2.0,30.0,2.0
2,5,15,2.0,4.0,2.0
2,5,15,2.0,4.0,2.0
2,5,15,2.0,4.0,2.0
2,5,15,2.0,14.0,2.0
2,5,15,1.0,100.0,1.0
2,5,15,1.0,100.0,1.0
2,5,15,1.0,100.0,1.0
2,5,15,2.0,30.0,2.0
2,5,15,1.0,3.0,2.0
2,5,15,1.0,100.0,1.0
2,5,15,,3.0,2.0
2,7,4,1.0,10.0,3.0
2,7,4,1.0,10.0,3.0
2,7,4,1.0,3.0,3.0
2,7,4,1.0,5.0,3.0
2,7,4,1.0,14.0,2.0
2,7,4,1.0,5.0,3.0
2,7,4,1.0,3.0,3.0
2,7,4,1.0,2.0,3.0
2,7,4,1.0,2.0,3.0
2,7,4,1.0,5.0,3.0
2,7,4,1.0,2.0,3.0
2,7,4,1.0,7.0,3.0
2,7,4,1.0,7.0,3.0
2,7,4,1.0,6.0,3.0
2,7,4,1.0,8.0,3.0
2,7,4,1.0,10.0,3.0
2,7,4,1.0,7.0,3.0
2,7,4,1.0,8.0,3.0
2,7,4,1.0,5.0,3.0
2,7,4,1.0,5.0,3.0
2,7,4,2.0,54.0,2.0
2,7,4,1.0,6.0,3.0
2,7,4,1.0,3.0,2.0
2,7,4,1.0,10.0,3.0
2,7,4,,5.0,2.0
2,8,10,1.0,100.0,1.0
2,8,10,1.0,100.0,1.0
2,8,10,2.0,12.0,2.0
2,8,10,2.0,4.0,2.0
2,8,10,2.0,52.0,2.0
2,8,10,2.0,40.0,2.0
2,8,10,2.0,52.0,2.0
2,8,10,1.0,200.0,1.0
2,8,10,1.0,200.0,1.0
2,8,10,2.0,4.0,2.0
2,8,10,2.0,4.0,2.0
2,8,10,2.0,4.0,2.0
2,8,10,1.0,100.0,1.0
2,8,10,2.0,30.0,2.0
2,8,10,2.0,4.0,2.0
2,8,10,2.0,4.0,2.0
2,8,10,2.0,4.0,2.0
2,8,10,2.0,52.0,2.0
2,8,10,1.0,200.0,1.0
2,8,10,2.0,4.0,2.0
2,8,10,2.0,52.0,2.0
2,8,10,2.0,30.0,2.0
2,8,10,1.0,300.0,1.0
2,8,10,1.0,200.0,1.0
2,8,10,,300.0,1.0
2,8,14,1.0,500.0,1.0
2,8,14,1.0,500.0,1.0
2,8,14,1.0,500.0,1.0
2,8,14,1.0,500.0,1.0
2,8,14,2.0,36.0,2.0
2,8,14,2.0,36.0,2.0
2,8,14,,300.0,1.0
2,8,14,1.0,600.0,1.0
2,8,14,1.0,1.0,3.0
2,8,14,1.0,1.0,3.0
2,8,14,1.0,400.0,1.0
2,8,14,2.0,6.0,2.0
2,8,14,1.0,500.0,1.0
2,8,14,2.0,36.0,2.0
2,8,14,2.0,6.0,2.0
2,8,14,2.0,6.0,2.0
2,8,14,2.0,6.0,2.0
2,8,14,2.0,36.0,2.0
2,8,14,1.0,500.0,1.0
2,8,14,1.0,500.0,1.0
2,8,14,2.0,36.0,2.0
2,8,14,2.0,7.0,2.0
2,8,14,2.0,7.0,2.0
2,8,14,1.0,500.0,1.0
2,8,14,,36.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,1,38,1.0,6.0,2.0
3,2,13,1.0,,
3,2,13,1.0,,
3,2,13,2.0,600.0,1.0
3,2,13,2.0,600.0,1.0
3,2,13,2.0,1.0,2.0
3,2,13,2.0,4.0,2.0
3,2,13,1.0,,
3,2,13,2.0,3.0,2.0
3,2,13,1.0,,
3,2,13,1.0,,
3,2,13,1.0,,
3,2,13,2.0,1.0,2.0
3,2,13,1.0,,
3,2,13,2.0,4.0,2.0
3,2,13,2.0,18.0,2.0
3,2,13,1.0,9999.0,1.0
3,2,13,2.0,1.0,2.0
3,2,13,1.0,,
3,2,13,1.0,,
3,2,13,2.0,1.0,2.0
3,2,13,1.0,,
3,2,13,1.0,,
3,2,13,,,
3,2,13,,,
3,2,13,,,
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,15.0,2.0
3,4,10,1.0,15.0,2.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,4.0,3.0
3,4,10,1.0,5.0,3.0
3,4,10,1.0,5.0,3.0
3,4,10,1.0,5.0,3.0
3,4,10,1.0,5.0,3.0
3,4,10,1.0,5.0,3.0
3,4,10,1.0,10.0,3.0
3,4,10,2.0,4.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,15.0,2.0
3,6,8,1.0,15.0,2.0
3,6,8,1.0,15.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,1.0,2.0
3,6,8,1.0,5.0,1.0
3,6,8,1.0,3.0,3.0
3,7,2,1.0,,2.0
3,7,2,1.0,,2.0
3,7,2,1.0,,2.0
3,7,2,1.0,,2.0
3,7,2,1.0,,2.0
3,7,2,1.0,18.0,2.0
3,7,2,1.0,18.0,2.0
3,7,2,1.0,18.0,2.0
3,7,2,1.0,18.0,2.0
3,7,2,1.0,18.0,2.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,7,2,1.0,,1.0
3,8,6,1.0,1.0,2.0
3,8,6,1.0,1.0,2.0
3,8,6,1.0,1.0,2.0
3,8,6,1.0,1.0,2.0
3,8,6,2.0,15.0,2.0
3,8,6,2.0,15.0,2.0
3,8,6,2.0,15.0,2.0
3,8,6,2.0,15.0,2.0
3,8,6,1.0,10.0,3.0
3,8,6,1.0,12.0,3.0
3,8,6,1.0,2.0,3.0
3,8,6,1.0,5.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,6.0,3.0
3,8,6,1.0,30.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,8.0,2.0
3,8,10,2.0,8.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,8,10,2.0,4.0,2.0
3,9,6,1.0,5.0,3.0
3,9,6,1.0,4.0,3.0
3,9,6,1.0,5.0,3.0
3,9,6,1.0,,
3,9,6,2.0,7.0,2.0
3,9,6,2.0,7.0,2.0
3,9,6,1.0,,
3,9,6,2.0,9999.0,9.0
3,9,6,1.0,,
3,9,6,1.0,,
3,9,6,1.0,,
3,9,6,2.0,9999.0,9.0
3,9,6,1.0,,
3,9,6,1.0,,
3,9,6,1.0,,
3,9,6,2.0,9999.0,9.0
3,9,6,2.0,9999.0,9.0
3,9,6,2.0,9999.0,9.0
3,9,6,1.0,,
3,9,6,1.0,,
3,9,6,1.0,,
3,9,6,2.0,9999.0,9.0
3,9,6,1.0,,
3,9,6,2.0,9999.0,9.0
3,9,6,,,
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,2.0,5.0,2.0
3,15,3,2.0,5.0,2.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,2.0,5.0,2.0
3,15,3,2.0,5.0,2.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,2.0,5.0,2.0
3,15,3,1.0,4.0,3.0
3,15,3,2.0,5.0,2.0
3,15,3,2.0,5.0,2.0
3,15,3,2.0,5.0,2.0
3,15,3,1.0,4.0,3.0
3,15,3,1.0,4.0,3.0
3,15,3,2.0,5.0,2.0
4,1,1,1.0,,
4,1,1,1.0,,
4,1,1,1.0,,
4,1,1,2.0,2.0,2.0
4,1,1,2.0,2.0,2.0
4,1,1,2.0,800.0,1.0
4,1,1,1.0,,
4,1,1,1.0,,
4,1,1,1.0,,
4,1,1,1.0,,
4,1,1,2.0,2.0,3.0
4,1,1,1.0,,
4,1,1,1.0,,
4,1,1,1.0,,
4,1,1,2.0,500.0,1.0
4,1,1,2.0,600.0,1.0
4,1,1,2.0,800.0,1.0
4,1,1,2.0,600.0,1.0
4,1,1,1.0,,
4,1,1,2.0,600.0,1.0
4,1,1,2.0,600.0,1.0
4,1,1,2.0,1.0,2.0
4,1,1,2.0,600.0,1.0
4,1,1,1.0,,
4,1,1,,221.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,5,2.0,3.0,2.0
4,1,6,1.0,,
4,1,6,1.0,,
4,1,6,1.0,,
4,1,6,2.0,1.0,1.0
4,1,6,2.0,1.0,1.0
4,1,6,1.0,,
4,1,6,1.0,,
4,1,6,1.0,,
4,1,6,2.0,2.0,3.0
4,1,6,1.0,,
4,1,6,2.0,5.0,3.0
4,1,6,2.0,8.0,3.0
4,1,6,2.0,6.0,3.0
4,1,6,2.0,8.0,3.0
4,1,6,2.0,8.0,3.0
4,1,6,2.0,8.0,3.0
4,1,6,2.0,8.0,3.0
4,1,6,2.0,8.0,3.0
4,1,6,1.0,,
4,1,6,2.0,8.0,3.0
4,1,6,2.0,5.0,3.0
4,1,6,2.0,2.0,2.0
4,1,6,2.0,7.0,3.0
4,1,6,2.0,7.0,3.0
4,1,6,,9999.0,9.0
4,1,19,2.0,1.0,2.0
4,1,19,2.0,1.0,2.0
4,1,19,2.0,1.0,3.0
4,1,19,2.0,9999.0,9.0
4,1,19,2.0,5.0,2.0
4,1,19,2.0,2.0,2.0
4,1,19,2.0,2.0,2.0
4,1,19,2.0,2.0,2.0
4,1,19,2.0,2.0,2.0
4,1,19,2.0,2.0,2.0
4,1,19,2.0,2.0,2.0
4,1,19,2.0,5.0,3.0
4,1,19,2.0,5.0,3.0
4,1,19,2.0,4.0,2.0
4,1,19,2.0,4.0,2.0
4,1,19,2.0,4.0,2.0
4,1,19,2.0,4.0,2.0
4,1,19,2.0,4.0,2.0
4,1,19,1.0,4.0,2.0
4,1,19,2.0,5.0,3.0
4,1,19,2.0,5.0,3.0
4,1,19,2.0,1.0,2.0
4,1,19,2.0,10.0,2.0
4,1,19,2.0,6.0,2.0
4,1,19,,,
4,1,20,2.0,200.0,1.0
4,1,20,2.0,200.0,1.0
4,1,20,2.0,200.0,1.0
4,1,20,2.0,1.0,2.0
4,1,20,2.0,1.0,2.0
4,1,20,2.0,500.0,1.0
4,1,20,2.0,500.0,1.0
4,1,20,2.0,500.0,1.0
4,1,20,2.0,500.0,1.0
4,1,20,2.0,500.0,1.0
4,1,20,2.0,500.0,1.0
4,1,20,2.0,500.0,1.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,2.0,5.0,3.0
4,1,20,1.0,500.0,1.0
4,1,20,2.0,500.0,1.0
4,1,20,,1.0,3.0
4,1,37,1.0,400.0,1.0
4,1,37,1.0,400.0,1.0
4,1,37,1.0,400.0,1.0
4,1,37,1.0,400.0,1.0
4,1,37,1.0,400.0,1.0
4,1,37,1.0,400.0,1.0
